Alta Pattern Set			15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	
																			
CCD:	Kodak  U6 D09F		#NAME?																
System:	12 Bit		- step 0 must be final resting  state																
Pattern	ROI																		
Date:	7/31/2009	Time (nS)	FIFO WR	SAM 2	SAM 1	CLAMP 16	CLAMP 12	CON 16	CON 12	INT 2	INT 1	RESET 2	RESET 1	S3	S2	S1	R	Stop	Row
	Mask		0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	
	BIN 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
		20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
		40	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3
		40	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3
		60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4
		60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		60	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
		80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
		100	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	6
		120	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7
		140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8
		140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8
		160	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9
	END	180	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10
	BIN 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
		20	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2
		40	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
		60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4
		80	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5
		100	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	6
		120	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7
		140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
		160	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9
	END	180	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10
	BIN 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
		20	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2
		40	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
		60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4
		80	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5
		100	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	6
		120	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7
		140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5
		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6
		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7
		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
		160	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9
	END	180	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10
