Ascent Pattern Set			15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	
																			
CCD:	Ascent 285		#NAME?																
System:	Ascent 		- step 0 must be final resting  state																
Pattern	NCG285																		
Date:	6/10/2011	Time (nS)					CLAMP	CONVERT	INT 2	INT 1	RESET 2	RESET 1	SW	S3	S2	S1	R	Stop	Row
	Mask		1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	
	BIN 1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1
		10	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	2
		20	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3
		30	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	16
		40	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	17
		50	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	18
		60	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	18
		70	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	18
		80	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	18
		90	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	18
		100	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	18
		110	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	18
		120	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	18
		130	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		140	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		150	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		160	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		170	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		180	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		190	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		200	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		210	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		220	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		230	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18
		240	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	19
		250	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	20
		260	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	21
		270	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	22
		280	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	23
		290	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	24
		300	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	25
		310	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	26
		320	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	27
		330	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	28
		340	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	29
		350	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	30
		360	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	31
		370	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	32
		380	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	33
		390	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	34
		400	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	28
		410	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	29
		420	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	30
		430	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	31
		440	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	32
		450	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	33
		460	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	31
		470	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	32
		480	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	33
		490	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	34
		500	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	28
		510	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	51
		520	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	52
		530	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	53
		540	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	54
		550	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	54
		560	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	54
		570	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	54
		580	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	54
		590	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	54
		600	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	54
		610	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	54
		620	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	54
		630	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	54
		640	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	55
		650	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	56
		660	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	57
		670	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	58
		680	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	59
		690	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	60
		700	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	61
		710	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	62
		720	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	63
		730	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	64
		740	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	65
		750	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	66
		760	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	67
		770	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	68
		780	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	69
		790	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	70
		800	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	71
		810	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	72
		820	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	65
		830	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	67
		840	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	68
		850	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	66
		860	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	67
		870	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	68
		880	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	69
		890	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	70
		900	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	71
		910	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	72
		920	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	65
		930	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	67
		940	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	89
		950	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	89
		960	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	89
		970	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	89
	 	980	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	90
	END	990	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	91
	BIN 2	1000	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1
		1010	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	2
		1020	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3
		1030	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	4
		1040	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	5
		1050	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	6
		1060	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	7
		1070	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	8
		1080	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	9
		1090	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	10
		1100	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	11
		1110	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	12
		1120	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	13
		1130	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	14
		1140	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	15
		1150	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	16
		1160	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	17
		1170	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	18
		1180	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	19
		1190	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	20
		1200	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	21
		1210	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	22
		1220	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	23
		1230	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	24
		1240	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	25
		1250	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	26
		1260	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	27
		1270	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	28
		1280	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	29
		1290	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	30
		1300	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	31
		1310	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	32
		1320	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	33
		1330	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	34
		1340	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	35
		1350	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	36
		1360	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	37
