Alta Pattern Set			15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	

CCD:	"E2V, new"																		
System:	ALTA																		
Pattern	Vertical	MV4B																	
Date:	7/14/2006	Time (uS)	.	.	.	.	.	.	SUB	P4A	P3A	P2A	P1A	P4	P3	P2	P1	Stop	Row
	Mask		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	
	Start	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
		0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69
		1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70
		1.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
		2.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75
		3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	76
		3.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	86
		4.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	87
		5.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	88
		5.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	89
		6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	90
		7.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	91
		7.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	92
		8.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	93
		8.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	94
		9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	95
		10.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	96
		10.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	97
		11.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	98
		12.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	99
		12.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100
		13.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	101
		14.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	102
		14.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	103
		15.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	104
		16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	105
		16.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	106
		17.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	107
		17.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	108
		18.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	109
		19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	110
		19.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	111
		20.48	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	117
		21.12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	126
		21.76	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	127
		22.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	128
		23.04	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	129
		23.68	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	130
		24.32	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	131
		24.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	132
		25.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	133
		26.24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	134
		26.88	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	135
		27.52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	136
		28.16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	137
		28.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	138
		29.44	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	139
		30.08	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	140
		30.72	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	141
		31.36	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	142
		32	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	143
		32.64	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	144
		33.28	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	145
		33.92	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	146
		34.56	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	147
		35.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	148
		35.84	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	149
